confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
677	1	1	1	1	0.4792780954160982	-149.15433511339137	N/A	43.22689382010033	C13H25NO2	[M + H]+	ISTASGAHDLTQRU	InChI=1S/C13H25NO2/c1-2-3-4-5-6-7-8-9-10-13(16)14-11-12-15/h2,15H,1,3-12H2,(H,14,16)	Undecylenamide MEA	C=CCCCCCCCCC(=O)NCCO	2.95577979	88588	NORMAN:(NS00014194);PubChem class - safety and toxic;PubChem:(88588)	67371010	228.1959	249.42825621304723	4494_group2_sirius_7379	7379
678	1	1	1	1	0.4791626529233064	-62.941126452561825	N/A	32.73544959791839	C16H34N2O2	[M + H]+	JSCRBGDMRPOYAZ	InChI=1S/C16H34N2O2/c1-2-3-4-5-6-7-8-9-10-11-16(20)18-13-12-17-14-15-19/h17,19H,2-15H2,1H3,(H,18,20)	N-[2-(2-hydroxyethylamino)ethyl]dodecanamide	CCCCCCCCCCCC(=O)NCCNCCO	3.5999999	66937	NORMAN:(NS00002948);PubChem class - safety and toxic;PubChem:(66937)	67371010	287.26916	246.204169921875	1946_group2_sirius_7229	7229
679	1	5	1	11	0.47903365034621676	-554.1320344080228	N/A	51.42553367437082	C33H57N5O5	[M + H]+	JFHZXDZUXGBFAQ	InChI=1S/C33H57N5O5/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-43-32(42)29(18-17-23-36-33(34)35)38-31(41)30(37-26(2)39)25-27-19-21-28(40)22-20-27/h19-22,29-30,40H,3-18,23-25H2,1-2H3,(H,37,39)(H,38,41)(H4,34,35,36)	Sensicalmine	CCCCCCCCCCCCCCCCOC(=O)C(CCCN=C(N)N)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C	7.4000001	11563408;11685829	MeSH:(11685829);PubChem:(11563408 11685829);PubMed	70	604.44207	345.71713247119214	6705_group2_sirius_11729	11729
680	1	1	1	1	0.4790330095838159	-50.966438720507405	N/A	38.955050957460756	C12H20O4	[M + H]+	OIAVTFGRDNUKCM	InChI=1S/C12H20O4/c1-10(13)6-2-3-7-11(14)8-4-5-9-12(15)16/h2-9H2,1H3,(H,15,16)	6,11-dioxododecanoic Acid	CC(=O)CCCCC(=O)CCCCC(=O)O	0.400000006	3537454	PubChem:(3537454);COCONUT:(CNP0004904)	2097154	229.14352	198.5575	1032_group2_sirius_4720	4720
681	1	1	1	9	0.4783013946077649	-5.12325090563592	N/A	59.82062248805363	C19H38O4	[M + H]+	QHZLMUACJMDIAE	InChI=1S/C19H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h18,20-21H,2-17H2,1H3	Monopalmitin	CCCCCCCCCCCCCCCC(=O)OCC(CO)O	5.56583691	14900;3084463;11359451;54229153;57694152	HMDB:(11564);PubChem class - food;SuperNatural:(SN00038308 SN00038309);ZINC bio:(ZINC32840891 ZINC32840892);additional;MeSH:(14900 3084463 11359451);PubMed;NORMAN:(NS00010577);COCONUT:(CNP0138044);KNApSAcK:(42063);Natural Products:(UNPD194139 UNPD25833);PubChem:(14900 3084463 11359451 54229153 57694152);CHEBI:(64757 75542 75811 69081);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;YMDB:(2313);Training Set;Biocyc:(CPD-8508);KEGG Mine	25991964798	331.28439	380.79228515625005	1571_group2_sirius_13658	13658
682	1	1	1	11	0.4780894285307002	-98.53436921736738	N/A	53.795430184189286	C24H46O9	[M + H]+	ZNPWCVWFVLTYSO	InChI=1S/C24H46O9/c1-9-24(26)33-16-23(8)32-15-22(7)31-14-21(6)30-13-20(5)29-12-19(4)28-11-18(3)27-10-17(2)25/h9,17-23,25H,1,10-16H2,2-8H3	2-[2-[2-[2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propyl prop-2-enoate	CC(COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(=O)C=C)O	2.20000005	59018797	PubChem:(59018797);NORMAN:(NS00017710)	262146	479.31928	259.12625	6740_group2_sirius_8117	8117
683	1	3	1	3	0.4780543337886807	-109.43271430477547	N/A	24.55795675300469	C18H26O5	[M + K]+	DTOKLDYIEIAPKT	InChI=1S/C18H26O5/c1-10-7-13(23-11(2)20)15-14(12(10)8-19)18(5,16(21)22-6)9-17(15,3)4/h8,10,13,15H,7,9H2,1-6H3	null	CC1CC(C2C(=C1C=O)C(CC2(C)C)(C)C(=O)OC)OC(=O)C	2.0	101688438	PubChem:(101688438);COCONUT:(CNP0139799)	2097154	361.13996	184.27	1862_group2_sirius_3970	3970
684	1	1	1	1	0.4775668575965477	-28.29734876159226	N/A	20.498319092790982	C11H22O6	[M + H]+	JYJAPLUTHURMHO	InChI=1S/C11H23O6/c1-13-4-5-15-8-9-17-11-10-16-7-6-14-3-2-12/h12H,1-11H2/q+1	null	[CH2+]OCCOCCOCCOCCOCCO	-1.20000005	74049868	PubChem:(74049868);PubChem class - bio and metabolites	16777218	251.14879	84.1325	1617_group2_sirius_693	693
685	1	1	3	3	0.4774602910533244	-84.3975342047006	N/A	15.345079073696729	C9H13NO	[M + H]+	VDJZDFBTZXYTNX	InChI=1S/C9H13NO/c1-7(2)10-8-4-3-5-9(11)6-8/h3-7,10-11H,1-2H3	3-(isopropylamino)phenol	CC(C)NC1=CC(=CC=C1)O	2.4000001	90115	PubChem:(90115);NORMAN:(NS00027430)	262146	152.1071	147.67	5273_group2_sirius_2014	2014
686	1	11	1	12	0.4762082932910886	-339.012910822037	N/A	53.88238945325838	C16H26N7O8P	[M + Na]+	RZWIOOBQBMRZTQ	InChI=1S/C16H26N7O8P/c17-4-2-1-3-8(18)16(26)31-32(27,28)29-5-9-11(24)12(25)15(30-9)23-7-22-10-13(19)20-6-21-14(10)23/h6-9,11-12,15,24-25H,1-5,17-18H2,(H,27,28)(H2,19,20,21)	[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] 2,6-diaminohexanoate	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OC(=O)C(CCCCN)N)O)O)N	-3.00961542	445205;4476496	MeSH:(445205);PubChem:(445205 4476496);PubMed;PubChem class - bio and metabolites	16777286	498.14976	128.84968415725393	4210_group2_sirius_1301	1301
687	1	1	1	2	0.4758800917961517	-213.0389878403878	N/A	38.79161314272446	C16H29NO5	[M + H]+	PCNAKWUTWPAVMZ	InChI=1S/C16H29NO5/c1-2-3-4-5-6-7-8-9-10-11-14(18)17(12-15(19)20)13-16(21)22/h2-13H2,1H3,(H,19,20)(H,21,22)	Lauroyliminodiacetic acid	CCCCCCCCCCCC(=O)N(CC(=O)O)CC(=O)O	4.0999999	77405	PubChem:(77405);NORMAN:(NS00030288)	262146	316.21183	123.05265625000001	4054_group2_sirius_1142	1142
688	1	1	1	1	0.475772706023224	-60.56885954306093	N/A	64.52593236379545	C8H12O3	[M + H]+	HWLHBDCASWFKNP	InChI=1S/C8H12O3/c1-2-4-7(9)5-3-6-8(10)11/h2H,1,3-6H2,(H,10,11)	5-oxo-7-octenoic acid	C=CCC(=O)CCCC(=O)O	0.5	5312943	PubChem:(5312943);CHEBI:(138495)	34	157.08602	72.26499999999999	4422_group2_sirius_654	654
689	1	1	1	4	0.4755719592666578	-24.41933103879502	N/A	11.935641009491018	C11H15N5O4	[M + H]+	FPUGCISOLXNPPC	InChI=1S/C11H15N5O4/c1-19-8-7(18)5(2-17)20-11(8)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)	2-O-Methyladenosine	COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	-1.43444288	102213;688529;317398;6541424;21856238;21856241;46783453;57293074;58521221;59795943;67449064;68236151;70640625;92136273;92221181;92221182;92436413;124789650	HMDB:(4326);SuperNatural:(SN00353961);ZINC bio:(ZINC00002617 ZINC00057416 ZINC04517830 ZINC04517834 ZINC12496332);additional;MeSH:(102213);PubMed;NORMAN:(NS00015020);COCONUT:(CNP0263997);Natural Products:(UNPD54568 UNPD207747);PubChem:(102213 688529 317398 6541424 21856238 21856241 46783453 57293074 58521221 59795943 67449064 68236151 70640625 92136273 92221181 92221182 92436413 124789650);YMDB Mine;CHEBI:(69426);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;KEGG Mine	60150308974	282.1199	26.8937255859375	5376_group2_sirius_37	37
690	1	1	1	1	0.47556199668171223	-179.39483766656159	N/A	28.89901750105926	C28H46N2O	[M + H]+	ZIOKSILAUNMUGQ	InChI=1S/C28H46N2O/c1-18(29-19(2)31)20-11-13-26(6)22-10-9-21-24(3,4)23(30(7)8)12-14-27(21)17-28(22,27)16-15-25(20,26)5/h9-10,18,20-23H,11-17H2,1-8H3,(H,29,31)	null	CC(C1CCC2(C1(CCC34C2C=CC5C3(C4)CCC(C5(C)C)N(C)C)C)C)NC(=O)C	6.0999999	5315579;91895277;129316978	COCONUT:(CNP0300861);Natural Products:(UNPD164499);PubChem:(5315579 91895277 129316978);SuperNatural:(SN00252296)	3178498	427.36869	414.69	1709_group2_sirius_15471	15471
691	1	1	1	1	0.47535279746242254	-69.25155825548394	N/A	1998.5396880421226	C28H50NO7P	[M + H]+	GOMVPVRDBLLHQC	InChI=1S/C28H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h6-7,9-10,12-13,15-16,27,30H,5,8,11,14,17-26H2,1-4H3/p+1	Lysophosphatidylcholine(20:4n3/0:0)	CCC=CCC=CCC=CCC=CCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.80000019	53480469;53480470;138162370;138162371	COCONUT:(CNP0002040);HMDB:(10396);PubChem:(53480469 53480470 138162370 138162371);CHEBI:(86259);YMDB:(2214);PubMed	2162794	544.3389	318.76	2135_group2_sirius_10704	10704
692	1	1	1	1	0.4751620328492012	-44.58410780659779	N/A	115.0104949988577	C11H18N2O4	[M + H]+	MKCVLTRITQNGQI	InChI=1S/C11H18N2O4/c1-3-6(2)9(11(16)17)13-10(15)7-4-5-8(14)12-7/h6-7,9H,3-5H2,1-2H3,(H,12,14)(H,13,15)(H,16,17)	3-methyl-2-[(5-oxopyrrolidine-2-carbonyl)amino]pentanoic acid	CCC(C)C(C(=O)O)NC(=O)C1CCC(=O)N1	0.300000012	22799706;21405068;28182251;28182253;28182255;61132308;61174655;73900288;73900289;73911113;73911114;108102942;108102944;108103198;108103199	COCONUT:(CNP0123959);Natural Products:(UNPD217466);PubChem:(22799706 21405068 28182251 28182253 28182255 61132308 61174655 73900288 73900289 73911113 73911114 108102942 108102944 108103198 108103199);ZINC bio:(ZINC13541615);additional;Training Set	2678786	243.13404	134.435009765625	2757_group2_sirius_1472	1472
693	1	1	1	10	0.47513258248965734	-80.85694099005764	N/A	42.388892188599414	C22H24O8	[M + H]+	PALWAHQHFKVAGQ	InChI=1S/C22H24O8/c1-24-15-4-11(5-16(25-2)19(15)23)20-13-8-28-21(14(13)9-27-20)12-6-17(26-3)22-18(7-12)29-10-30-22/h4-7,13-14,20-21,23H,8-10H2,1-3H3	null	COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC5=C(C(=C4)OC)OCO5	2.4000001	16215277	COCONUT:(CNP0254056);Natural Products:(UNPD15443);PubChem:(16215277);SuperNatural:(SN00368887);PubMed;KEGG Mine	8593113154	417.15466	223.4204249704565	2377_group2_sirius_5927	5927
694	1	2	1	2	0.47507771107935076	-24.823403346232038	N/A	6.292839282752137	C22H38O2	[M + Na]+	XJXHWCQMUAZGAN	InChI=1S/C22H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24-4-2/h8-9,11-12,14-15H,3-7,10,13,16-21H2,1-2H3	Ethyl dihomo-gamma-linolenate	CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC	7.69999981	191395;6443558;22371621	COCONUT:(CNP0329361);PubChem:(191395 6443558 22371621);additional;MeSH:(6443558);Training Set;PubMed	2637894	357.27961	363.6115625	3197_group2_sirius_12683	12683
695	1	1	1	1	0.4749600836450335	-8.93600882178375	N/A	31.161488696454775	C10H18O4	[M + H]+	LNLCRJXCNQABMV	InChI=1S/C10H18O4/c1-13-9(11)7-5-3-4-6-8-10(12)14-2/h3-8H2,1-2H3	Dimethyl octanedioate	COC(=O)CCCCCCC(=O)OC	2.08394742	15611	NORMAN:(NS00025679);COCONUT:(CNP0371182);Natural Products:(UNPD115454);PubChem:(15611);SuperNatural:(SN00002730);CHEBI:(81345);ZINC bio:(ZINC02039283);additional;KEGG:(C17803);Training Set;PubMed	3989858	203.12761	130.305	4778_group2_sirius_1426	1426
696	1	1	1	1	0.4747485939581092	-113.70776799812519	N/A	36.183751929729155	C11H22N2O4	[M + H]+	NKXGAOCVXRXULI	InChI=1S/C11H22N2O4/c12-8(10(14)15)6-4-2-1-3-5-7-9(13)11(16)17/h8-9H,1-7,12-13H2,(H,14,15)(H,16,17)	null	C(CCCC(C(=O)O)N)CCCC(C(=O)O)N	-3.9000001	119057601;121488750	MeSH:(121488750);PubChem:(119057601 121488750);PubMed	70	247.16502	146.57999999999998	247_group2_sirius_2011	2011
697	1	1	1	3	0.47471153367851154	-133.46579195826612	N/A	14.451023261452944	C17H26O5	[M + H3N + H]+	FIUBGCOVROHRBS	InChI=1S/C17H26O5/c1-12-5-4-6-14(11-18)15(19)7-9-17(3,21)10-8-16(20)22-13(12)2/h6-10,12-13,15,18-19,21H,4-5,11H2,1-3H3	null	CC1CCC=C(C(C=CC(C=CC(=O)OC1C)(C)O)O)CO	1.60000002	10710089;85240859;101991340	COCONUT:(CNP0204405);KNApSAcK:(16220);Natural Products:(UNPD137832);PubChem:(10710089 85240859 101991340);SuperNatural:(SN00322507)	3178514	328.21159	270.396875	3244_group2_sirius_8724	8724
698	1	1	1	2	0.4732755281530048	-235.09568600833816	N/A	35.11417053682334	C19H21NO4	[M + H]+	GMLREHXYJDLZOU	InChI=1S/C19H21NO4/c1-10(21)23-15-6-3-11-9-13-12-4-5-14(22)18-19(12,7-8-20(13)2)16(11)17(15)24-18/h3-6,12-14,18,22H,7-9H2,1-2H3	3-Acetylmorphine	CC(=O)OC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1	1.86813688	526469;180473;5748236;5462504;10496588;21309495;58840858;90802370;118701638;118245125	SuperNatural:(SN00213944);ZINC bio:(ZINC04102201);additional;MeSH:(5462504);PubMed;NORMAN:(NS00018440);COCONUT:(CNP0034410);PubChem:(526469 180473 5748236 5462504 10496588 21309495 58840858 90802370 118701638 118245125);CHEBI:(1445);KEGG:(C11778);PubChem class - safety and toxic;Training Set	71065958	328.15485	241.0475	1351_group2_sirius_6957	6957
699	1	1	2	2	0.47317957373834246	-12.279148111978513	N/A	130.58751944117222	C19H30O2	[M + H]+	QGXBDMJGAMFCBF	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3	Androtin	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O	4.20261717	225;5879;5880;10203;11303;736280;1769120;1769123;247732;1274488;908626;441302;2754097;2754130;2825511;5701989;7002085;7056348;7056470;7056471;7056472;7058137;7058148;5318140;5318590;6420080;6432531;6432554;6603721;6931620;6954104;10732277;10780013;12306761;12306765;12306767;12306769;12306774;12306775;11055399;11109055;11243255;11868646;11868647;11868648;11868649;11868766;11868767;11868768;11868769;11869362;11869363;11869364;11869365;11875890;11890326;11890327;11957461;11437899;16758042;16759306;16401171;23729586;24131069;25194011;25194106;24867471;44229240;44279170;44307864;49791162;57016141;54227498;54751781;57215542;57285837;56605132;56729943;59476911;66693019;68086858;67797989;68213430;70320590;70322138;70848855;70867481;73707504;71313408;71316349;76322307;76325933;91002940;90350203;90350276;89888779;91591334;101384496;118574610;121225299;121225311;123798158;124897014;124338920;124406580;124406581;126963739;129010252;129359754;129371050;129449076;129460659;133268989;131701265;134688936;134689068;132262880;138402771	HMDB:(31 365 490 546);SuperNatural:(SN00005631 SN00005633 SN00005632 SN00256698 SN00071900 SN00005629 SN00005635 SN00287182 SN00284186 SN00284985 SN00005628 SN00325675 SN00005634 SN00263578 SN00268295 SN00225692 SN00005630 SN00064393 SN00005690 SN00156854 SN00261049);ZINC bio:(ZINC01320121 ZINC03849577 ZINC03849579 ZINC03849581 ZINC03849584 ZINC03849782 ZINC03849783 ZINC03849784 ZINC03849785 ZINC03861550 ZINC03861661 ZINC03869418 ZINC03869419 ZINC03869420 ZINC03869421 ZINC03875364 ZINC03978060 ZINC04073949 ZINC04743888 ZINC12502734 ZINC13543000);additional;MeSH:(5879 5880 441302 6420080);PubMed;NORMAN:(NS00010906);COCONUT:(CNP0199434);Natural Products:(UNPD34747 UNPD125845 UNPD18286 UNPD159823 UNPD148760 UNPD4772 UNPD90186 UNPD31844 UNPD108418 UNPD187409 UNPD29088 UNPD169278);PubChem:(225 5879 5880 10203 11303 736280 1769120 1769123 247732 1274488 908626 441302 2754097 2754130 2825511 5701989 7002085 7056348 7056470 7056471 7056472 7058137 7058148 5318140 5318590 6420080 6432531 6432554 6603721 6931620 6954104 10732277 10780013 12306761 12306765 12306767 12306769 12306774 12306775 11055399 11109055 11243255 11868646 11868647 11868648 11868649 11868766 11868767 11868768 11868769 11869362 11869363 11869364 11869365 11875890 11890326 11890327 11957461 11437899 16758042 16759306 16401171 23729586 24131069 25194011 25194106 24867471 44229240 44279170 44307864 49791162 57016141 54227498 54751781 57215542 57285837 56605132 56729943 59476911 66693019 68086858 67797989 68213430 70320590 70322138 70848855 70867481 73707504 71313408 71316349 76322307 76325933 91002940 90350203 90350276 89888779 91591334 101384496 118574610 121225299 121225311 123798158 124897014 124338920 124406580 124406581 126963739 129010252 129359754 129371050 129449076 129460659 133268989 131701265 134688936 134689068 132262880 138402771);CHEBI:(89524 16032 28195 541975);PubChem class - bio and metabolites;KEGG:(C00523 C04373 C07635);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(ANDROSTERONE 3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE CPD-13750)	121432430	291.23181	360.42	5716_group2_sirius_12467	12467
700	1	1	3	3	0.4730436971196935	-4.798069237506144	N/A	51.06221124298689	C12H24O3	[M - H4O2 + H]+	ZDHCZVWCTKTBRY	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	12-OH laurate	C(CCCCCC(=O)O)CCCCCO	3.41712904	79034;9548810;76973410;129010166	HMDB:(2059);SuperNatural:(SN00390326);ZINC bio:(ZINC01531061);additional;MeSH:(79034 9548810);Plantcyc:(CPD-12282);PubMed;NORMAN:(NS00014775);COCONUT:(CNP0001348 CNP0273728);KNApSAcK:(1219);Natural Products:(UNPD122426);PubChem:(79034 9548810 76973410 129010166);YMDB Mine;CHEBI:(39567 36204);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C08317);PubChem class - drug;Biocyc:(CPD-12282)	51594045822	181.15886	435.575	2054_group2_sirius_16149	16149
701	1	1	1	1	0.4729533490359603	-104.71800256487427	N/A	26.292718273748964	C18H26O4	[M + H]+	PQPRTPXWQQQKJC	InChI=1S/C18H26O4/c1-2-16(19)12-8-6-7-10-14-17(20)13-9-4-3-5-11-15-18(21)22/h6-8,10,12,14H,2-5,9,11,13,15H2,1H3,(H,21,22)	9,16-Dioxo-10,12,14-octadecatrienoic acid	CCC(=O)C=CC=CC=CC(=O)CCCCCCCC(=O)O	3.4000001	18546963;73450242;90656901;131851356	COCONUT:(CNP0347221);Natural Products:(UNPD159937 UNPD208188 UNPD211639);PubChem:(18546963 73450242 90656901 131851356);SuperNatural:(SN00297849);PubMed	3178562	307.19034	246.23	414_group2_sirius_7078	7078
702	1	1	1	1	0.4728061495438651	-114.43203323923852	N/A	11.815763859436878	C25H32O13	[M + H]+	RFWGABANNQMHMZ	InChI=1S/C25H32O13/c1-3-13-14(9-19(29)35-7-6-12-4-5-16(27)17(28)8-12)15(23(33)34-2)11-36-24(13)38-25-22(32)21(31)20(30)18(10-26)37-25/h3-5,8,11,14,18,20-22,24-28,30-32H,6-7,9-10H2,1-2H3	Oleuropein	CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O	-0.400000006	91607;3789874;5923508;5281544;6325757;6426698;9807309;10816281;9958937;11969079;16401141;23304546;21365903;24721401;51340233;53297357;68333616;71098924;98047131;98047251;101775633;101452200;124581300;124581301;124581302;124581303;122417691;129120035;129316852;134596865;134602878;134688908;131954762	HMDB:(35872);SuperNatural:(SN00167930 SN00379994 SN00379412 SN00351135 SN00355123 SN00340225 SN00340051 SN00036241 SN00108252 SN00244683);ZINC bio:(ZINC04098348 ZINC70688139);additional;MeSH:(3789874 5281544 6325757 9807309 24721401 51340233 53297357 98047251 129316852 131954762 134688908);PubMed;NORMAN:(NS00059385);COCONUT:(CNP0209991);KNApSAcK:(3093);Natural Products:(UNPD149361 UNPD62420 UNPD108337 UNPD166261 UNPD147273 UNPD153737 UNPD226512 UNPD172263 UNPD108568 UNPD164801 UNPD83601);PubChem:(91607 3789874 5923508 5281544 6325757 6426698 9807309 10816281 9958937 11969079 16401141 23304546 21365903 24721401 51340233 53297357 68333616 71098924 98047131 98047251 101775633 101452200 124581300 124581301 124581302 124581303 122417691 129120035 129316852 134596865 134602878 134688908 131954762);CHEBI:(7747);PubChem class - bio and metabolites;KEGG:(C09794);Training Set;Biocyc:(CPD-17784)	20769150	541.18968	155.852734375	1176_group2_sirius_2444	2444
703	1	1	1	1	0.4725164157224943	-18.656649833329894	N/A	13.402935049616637	C15H22N2O3	[M + H]+	RFCVXVPWSPOMFJ	InChI=1S/C15H22N2O3/c1-10(2)8-13(15(19)20)17-14(18)12(16)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)	Phenylalanylleucine	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	1.55695367	76808;4078229;7010521;23278178;44372743;57147903;61724362;61157878;71359973;78975638;78985342;78985484	COCONUT:(CNP0139131);PubChem:(76808 4078229 7010521 23278178 44372743 57147903 61724362 61157878 71359973 78975638 78985342 78985484);CHEBI:(91150);ZINC bio:(ZINC02390944);additional;PubChem class - bio and metabolites;MeSH:(76808 4078229);Training Set;PubMed;KEGG Mine	8609357926	279.1707	152.63	1483_group2_sirius_2176	2176
704	1	1	2	2	0.472479788751537	-46.34959608976376	N/A	177.20742639793514	C10H18O4	[M - H2O + H]+	IVOODSRSVJPWLY	InChI=1S/C10H18O4/c1-6(11)5-8-3-4-9(14-8)7(2)10(12)13/h6-9,11H,3-5H2,1-2H3,(H,12,13)	(2S)-2-[(2S,5R)-5-[(2R)-2-hydroxypropyl]oxolan-2-yl]propanoic acid	CC(CC1CCC(O1)C(C)C(=O)O)O	0.899999976	12313435;10058667;11095678;11805769;11830483;26183482;51693024;51693026;98597868;101665795;101821190;101821191;124870000;139584468	COCONUT:(CNP0068539 CNP0353648);Natural Products:(UNPD70398 UNPD82855);PubChem:(12313435 10058667 11095678 11805769 11830483 26183482 51693024 51693026 98597868 101665795 101821190 101821191 124870000 139584468);SuperNatural:(SN00036963 SN00032822 SN00032825 SN00032823 SN00277314 SN00032824 SN00036965 SN00036966 SN00036964 SN00250297);CHEBI:(143747);ZINC bio:(ZINC14614264 ZINC14614265 ZINC14614266 ZINC14614267 ZINC35455503 ZINC35455506 ZINC35455512 ZINC35455516);additional;Training Set	3727394	185.11728	151.74906249999998	6747_group2_sirius_2207	2207
705	1	2	1	3	0.472292066104879	-124.18184084730018	N/A	14.655603399842274	C17H21NO3	[M + Na]+	IJVCSMSMFSCRME	InChI=1S/C17H21NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2,4,10-11,13,16,19-20H,3,5-8H2,1H3	Paramorfan	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O	1.79999995	168572;273032;5359421;5490038;9814448;21779239;25126776;44721143;44366511;53316370;57324554;59046501;59046504;59253449;59270395;71749198;70883778;73951800;76974355;76974356;85472323;89951016;118701622;118324254;130211034;131769954;131769955;132170376	HMDB:(60548 60796 60798 60854 60929);SuperNatural:(SN00213948);ZINC bio:(ZINC04102205);additional;MeSH:(273032 5359421 76974355 118701622);PubMed;NORMAN:(NS00001103);COCONUT:(CNP0348443);PubChem:(168572 273032 5359421 5490038 9814448 21779239 25126776 44721143 44366511 53316370 57324554 59046501 59046504 59253449 59270395 71749198 70883778 73951800 76974355 76974356 85472323 89951016 118701622 118324254 130211034 131769954 131769955 132170376);CHEBI:(4575);PubChem class - bio and metabolites;KEGG:(C11782);PubChem class - safety and toxic;Training Set;PubChem class - drug	121397614	310.14417	312.58	964_group2_sirius_10438	10438
706	1	1	1	3	0.4721643783317294	-38.67409767702122	N/A	24.99109608928522	C12H26O7	[M + H]+	IIRDTKBZINWQAW	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	Hexagol	C(COCCOCCOCCOCCOCCO)O	-1.89999998	17472	HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810939502	283.17517	283.44477905273436	6520_group2_sirius_9330	9330
707	1	1	1	10	0.4710958434073108	-145.33685425439643	N/A	89.47077571378121	C20H34O9	[M + H3N + H]+	DOMMIWPNHXWCPJ	InChI=1S/C20H34O9/c1-10(2)8-25-18-16(27-12(5)21)15(24)17(28-13(6)22)19(26-9-11(3)4)20(18)29-14(7)23/h10-11,15-20,24H,8-9H2,1-7H3	null	CC(C)COC1C(C(C(C(C1OC(=O)C)OCC(C)C)OC(=O)C)O)OC(=O)C	1.70000005	56840156	PubChem:(56840156);COCONUT:(CNP0194172)	2097154	436.25421	228.398701762259	5792_group2_sirius_6348	6348
708	1	1	1	3	0.4704375967323778	-64.73280296760925	N/A	17.811454065304623	C18H32O7	[M + H]+	ZFOZVQLOBQUTQQ	InChI=1S/C18H32O7/c1-4-7-10-23-15(19)13-18(22,17(21)25-12-9-6-3)14-16(20)24-11-8-5-2/h22H,4-14H2,1-3H3	Citroflex 4	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	2.70000005	6507	NORMAN:(NS00009811);COCONUT:(CNP0188526);Natural Products:(UNPD199021);PubChem class - food;PubChem:(6507);ZINC bio:(ZINC03875494);MeSH:(6507);PubChem class - safety and toxic;PubMed	203726918	361.22178	365.64	1104_group2_sirius_12831	12831
