id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1135_example_sirius_10605	C7H8O3S9	[M + H]+	C7H8O3S9	Fatty acids	0.2917173504829407	Fatty acyls	0.19170363247394562	Fatty alcohols	0.00272787525318563	Sulfones	0.5271995663642883			Sulfones	0.5271995663642883	Sulfonyls	0.6912757754325867	Organosulfur compounds	0.9993100166320801	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Sulfoxides; Sulfones; Sulfonyls; Thioethers; Sulfenyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10605
1136_example_sirius_5856	C18H34O5	[M - H4O2 + H]+	C18H30O3	Fatty acids	0.9987443685531616	Octadecanoids	0.874245822429657	Other Octadecanoids	0.9692168831825256	Long-chain fatty acids	0.9137508869171143	Long-chain fatty acids	0.9137508869171143	Fatty acids and conjugates	0.9880926012992859	Fatty Acyls	0.9998750686645508	Lipids and lipid-like molecules	0.9997299313545227	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5856
1138_example_sirius_11962	C20H32O4	[M + H]+	C20H32O4	Fatty acids	0.8671305775642395	Eicosanoids	0.20355437695980072	Prostaglandins	0.13860681653022766	Fatty acid esters	0.9412505030632019			Fatty acid esters	0.9412505030632019	Fatty Acyls	0.9855098724365234	Lipids and lipid-like molecules	0.9804922342300415	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	11962
1139_example_sirius_1811	C10H16O3	[M + H]+	C10H16O3	Polyketides	0.33158600330352783	Cyclic polyketides	0.8476593494415283	2-pyrone derivatives	0.9451143145561218	Pyranones and derivatives	0.7499979138374329			Pyranones and derivatives	0.7499979138374329	Pyrans	0.3235495984554291	Organoheterocyclic compounds	0.7804526686668396	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1811
1141_example_sirius_884	C13H19NO2	[M + H]+	C13H19NO2	Alkaloids	0.8611997365951538	Tyrosine alkaloids	0.32984328269958496	Menthane monoterpenoids	0.4592122733592987	Xylenes	0.6135297417640686			Xylenes	0.6135297417640686	Benzene and substituted derivatives	0.9739805459976196	Benzenoids	0.9206051826477051	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Xylenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	884
1142_example_sirius_14073	C14H20O2	[M + H]+	C14H20O2	Terpenoids	0.8279101848602295	Monoterpenoids	0.4455110728740692	Bisabolane sesquiterpenoids	0.8312643766403198	Aromatic monoterpenoids	0.7317391633987427	Aromatic monoterpenoids	0.7317391633987427	Monoterpenoids	0.61176997423172	Prenol lipids	0.6576005816459656	Lipids and lipid-like molecules	0.5174806118011475	Organic compounds; Lipids and lipid-like molecules; Aromatic monoterpenoids; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Toluenes; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monoterpenoids; Monocyclic monoterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	14073
1143_example_sirius_13835	C28H48O8	[M + H3N + H]+	C28H51NO8	Terpenoids	0.706283450126648	Glycerolipids	0.17627055943012238	Labdane diterpenoids	0.22483716905117035	Fatty Acyls	0.5912673473358154					Fatty Acyls	0.5912673473358154	Lipids and lipid-like molecules	0.7467891573905945	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13835
1144_example_sirius_12713	C38H77N7O10	[M + H]+	C38H77N7O10	Amino acids and Peptides	0.9700613021850586	Oligopeptides	0.9439956545829773	Linear peptides	0.6394844055175781	Peptides	0.9478486180305481	Peptides	0.9478486180305481	Amino acids, peptides, and analogues	0.9943299293518066	Carboxylic acids and derivatives	0.9994753003120422	Organic acids and derivatives	0.999901294708252	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	12713
1146_example_sirius_13182	C14H22O2	[M + H]+	C14H22O2	Terpenoids	0.8874090909957886	Sesquiterpenoids	0.7366668581962585	Drimane sesquiterpenoids	0.48798927664756775	Lipids and lipid-like molecules	0.526620626449585							Lipids and lipid-like molecules	0.526620626449585	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13182
1149_example_sirius_12503	C13H18O5	[M + H]+	C13H18O5	Polyketides	0.8802809119224548	Cyclic polyketides	0.8089845180511475	Phthalide derivatives	0.20955528318881989	Phthalides	0.8775016069412231	Phthalides	0.8775016069412231	Isobenzofuranones	0.6756998896598816	Isocoumarans	0.6481378674507141	Organoheterocyclic compounds	0.7723550200462341	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Phthalides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isobenzofuranones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	12503
1150_example_sirius_9663	C21H44O8S	[M + H]+	C21H44O8S	Fatty acids	0.9818184971809387	Glycerolipids	0.9392178058624268	Monoacylglycerols	0.8082839846611023	Sulfuric acid monoesters	0.9987218976020813	Sulfuric acid monoesters	0.9987218976020813	Sulfuric acid esters	0.9958694577217102	Organic sulfuric acids and derivatives	0.9999958276748657	Organic acids and derivatives	0.999984622001648	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Dialkyl ethers; Sulfuric acid monoesters; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9663
1151_example_sirius_9408	C16H30O3	[M - H2O + H]+	C16H28O2	Fatty acids	0.9914054870605469	Fatty Acids and Conjugates	0.8035386204719543	Hydroxy fatty acids	0.5425716638565063	Long-chain fatty acids	0.8930260539054871	Long-chain fatty acids	0.8930260539054871	Fatty acids and conjugates	0.9657048583030701	Fatty Acyls	0.9961588382720947	Lipids and lipid-like molecules	0.9935089945793152	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9408
1152_example_sirius_13568	C30H52O5	[M + Na]+	C30H52O5	Fatty acids	0.9994986057281494	Glycerolipids	0.9852529168128967	Diacylglycerols	0.9504908323287964	Lineolic acids and derivatives	0.8620867729187012			Lineolic acids and derivatives	0.8620867729187012	Fatty Acyls	0.9964563250541687	Lipids and lipid-like molecules	0.9916455149650574	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13568
1153_example_sirius_14492	C16H26O2	[M + H]+	C16H26O2	Fatty acids	0.9240764379501343	Fatty Acids and Conjugates	0.6717031598091125	Unsaturated fatty acids	0.8919615745544434	Long-chain fatty acids	0.8444381356239319	Long-chain fatty acids	0.8444381356239319	Fatty acids and conjugates	0.873233437538147	Fatty Acyls	0.9630268216133118	Lipids and lipid-like molecules	0.9309196472167969	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Acetylides; Organic oxygen compounds; Chemical entities	14492
1154_example_sirius_1436	C13H22O5	[M + H]+	C13H22O5	Fatty acids	0.9563947319984436	Fatty Acids and Conjugates	0.5160025954246521	Dicarboxylic acids	0.7253109812736511	Medium-chain fatty acids	0.5193222165107727	Medium-chain fatty acids	0.5193222165107727	Fatty acids and conjugates	0.8211516737937927	Fatty Acyls	0.785620927810669	Lipids and lipid-like molecules	0.8203780055046082	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1436
1155_example_sirius_5772	C15H22O3	[M + H]+	C15H22O3	Terpenoids	0.9650366306304932	Sesquiterpenoids	0.7421471476554871	Bisabolane sesquiterpenoids	0.176888108253479	Sesquiterpenoids	0.6801265478134155			Sesquiterpenoids	0.6801265478134155	Prenol lipids	0.7114807367324829	Lipids and lipid-like molecules	0.7542803883552551	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5772
1156_example_sirius_10404	C38H65N15O3	[M + H]+	C38H65N15O3	Alkaloids	0.9883663058280945	Ornithine alkaloids	0.6755138039588928	Polyamines	0.5096981525421143	Amino acids and derivatives	0.6119447946548462	Amino acids and derivatives	0.6119447946548462	Amino acids, peptides, and analogues	0.6392363905906677	Carboxylic acids and derivatives	0.6157488822937012	Organic acids and derivatives	0.38512474298477173	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Triazoles; Alkyl aryl ethers; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Azoles; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; N-aliphatic s-triazines; Carboximidamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	10404
1157_example_sirius_13371	C44H84NO8P	[M + H]+	C44H84NO8P	Fatty acids	0.9999299049377441	Glycerophospholipids	0.9998043179512024	Glycerophosphocholines	0.9978044629096985	Phosphatidylcholines	0.9862226843833923	Phosphatidylcholines	0.9862226843833923	Glycerophosphocholines	0.998582124710083	Glycerophospholipids	0.9998264908790588	Lipids and lipid-like molecules	0.9999769926071167	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	13371
1159_example_sirius_2169	C12H21NO4S	[M + H]+	C12H21NO4S	Amino acids and Peptides	0.47651803493499756	Small peptides	0.49652570486068726	Dipeptides	0.37609484791755676	N-acyl-alpha amino acids and derivatives	0.6021932363510132	Amino acids and derivatives	0.9881587624549866	Amino acids, peptides, and analogues	0.9883785843849182	Carboxylic acids and derivatives	0.9994781613349915	Organic acids and derivatives	0.9998743534088135	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Thiols; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2169
1160_example_sirius_6238	C19H28O	[M + H]+	C19H28O	Terpenoids	0.9997742772102356	Steroids	0.9998737573623657	Androstane steroids	0.9978929162025452	Androgens and derivatives	0.9856225848197937	Androgens and derivatives	0.9856225848197937	Androstane steroids	0.9974070191383362	Steroids and steroid derivatives	0.9995574355125427	Lipids and lipid-like molecules	0.9999350309371948	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Androgens and derivatives; Secondary alcohols; Carbonyl compounds; 3-hydroxy delta-5-steroids; Delta-5-steroids; 3-hydroxysteroids; 17-oxosteroids; Androstane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	6238
1161_example_sirius_9732	C18H40O6	[M - H2O + H]+	C18H38O5	Fatty acids	0.9794427752494812	Glycerolipids	0.901973307132721	Monoacylglycerols	0.8459189534187317	Polyethylene glycols	0.9658809900283813	Dialkyl ethers	0.8344616889953613	Ethers	0.9093446731567383	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyethylene glycols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	9732
1162_example_sirius_3722	C20H39NO5	[M + H]+	C20H39NO5	Fatty acids	0.6420935988426208	Linear polyketides	0.7923510670661926	Open-chain polyketides	0.9567162990570068	Fatty Acyls	0.7947437167167664					Fatty Acyls	0.7947437167167664	Lipids and lipid-like molecules	0.8164927959442139	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3722
1163_example_sirius_541	C8H14O5	[M - H2O + H]+	C8H12O4	Fatty acids	0.23579685389995575	Fatty Acids and Conjugates	0.7045938968658447	Dicarboxylic acids	0.2831166982650757	Alpha hydroxy acids and derivatives	0.5060355067253113			Alpha hydroxy acids and derivatives	0.5060355067253113	Hydroxy acids and derivatives	0.2873023450374603	Organic acids and derivatives	0.9276593327522278	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	541
1166_example_sirius_4645	C18H32O6	[M + H3N + H]+	C18H35NO6	Fatty acids	0.7117536664009094	Fatty esters	0.7792810797691345	Macrotetrolides	0.45066389441490173	Branched fatty acids	0.5191509127616882	Branched fatty acids	0.5191509127616882	Fatty acids and conjugates	0.4312146306037903	Fatty Acyls	0.8783371448516846	Lipids and lipid-like molecules	0.8034203052520752	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	4645
1167_example_sirius_8952	C18H31NO	[M + H]+	C18H31NO	Fatty acids	0.9776727557182312	Fatty amides	0.89397794008255	Primary amides	0.5776799917221069	Fatty amides	0.9340888261795044			Fatty amides	0.9340888261795044	Fatty Acyls	0.8536139726638794	Lipids and lipid-like molecules	0.9633872509002686	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8952
1168_example_sirius_13381	C27H46O2	[M + H]+	C27H46O2	Terpenoids	0.9982367753982544	Steroids	0.9422383904457092	Cholestane steroids	0.5947101712226868	Cholesterols and derivatives	0.7475197315216064	Cholesterols and derivatives	0.7475197315216064	Cholestane steroids	0.6796704530715942	Steroids and steroid derivatives	0.9840657114982605	Lipids and lipid-like molecules	0.9986079335212708	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Cholesterols and derivatives; Secondary alcohols; 3-hydroxy delta-5-steroids; Delta-5-steroids; 3-hydroxysteroids; Cholestane steroids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13381
1170_example_sirius_4768	C9H12O6	[M - H2O + H]+	C9H10O5	Shikimates and Phenylpropanoids	0.9995937943458557	Phenolic acids (C6-C1)	0.9807910919189453	Simple phenolic acids	0.9674500226974487	Gallic acid and derivatives	0.9995474219322205	Hydroxybenzoic acid derivatives	0.9728525876998901	Benzoic acids and derivatives	0.9952822327613831	Benzene and substituted derivatives	0.9999271631240845	Benzenoids	0.9997839331626892	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Secondary alcohols; Benzene and substituted derivatives; Polyols; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	4768
1171_example_sirius_8680	C15H27NO2	[M + H]+	C15H27NO2	Alkaloids	0.8175077438354492	Lysine alkaloids	0.4625306725502014	Piperidine alkaloids	0.37789538502693176	Oxazinanes	0.5682809948921204					Oxazinanes	0.5682809948921204	Organoheterocyclic compounds	0.9643272757530212	Organic compounds; Organoheterocyclic compounds; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	8680
1172_example_sirius_5964	C11H12O3	[M + H]+	C11H12O3	Shikimates and Phenylpropanoids	0.7931906580924988	Phenylpropanoids (C6-C3)	0.7397371530532837	Cinnamic acids and derivatives	0.6926324367523193	Styrenes	0.5265101194381714			Styrenes	0.5265101194381714	Benzene and substituted derivatives	0.8532696962356567	Benzenoids	0.9570411443710327	Organic compounds; Lipids and lipid-like molecules; Styrenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	5964
1174_example_sirius_4336	C16H16N2O5	[M + H]+	C16H16N2O5	Alkaloids	0.28685906529426575	Nucleosides	0.20721633732318878	Pyrimidine nucleos(t)ides	0.10423389822244644	Glycosyl compounds	0.7466043829917908	Glycosyl compounds	0.7466043829917908	Carbohydrates and carbohydrate conjugates	0.5970271229743958	Organooxygen compounds	0.9999960660934448	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Ketones; Alcohols and polyols; Phenols; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	4336
1176_example_sirius_13755	C16H30O2	[M + H]+	C16H30O2	Fatty acids	0.9938670992851257	Fatty esters	0.9721623659133911	Wax monoesters	0.9712828993797302	Fatty acid methyl esters	0.8683789968490601	Fatty acid methyl esters	0.8683789968490601	Fatty acid esters	0.9962490200996399	Fatty Acyls	0.9995573163032532	Lipids and lipid-like molecules	0.9990906715393066	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	13755
1179_example_sirius_12420	C16H30O2	[M + H]+	C16H30O2	Fatty acids	0.9924397468566895	Fatty Acids and Conjugates	0.8819499015808105	Unsaturated fatty acids	0.922604501247406	Long-chain fatty acids	0.8676077723503113	Long-chain fatty acids	0.8676077723503113	Fatty acids and conjugates	0.9799939393997192	Fatty Acyls	0.988567590713501	Lipids and lipid-like molecules	0.9722095727920532	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	12420
1180_example_sirius_8566	C24H30O6	[M - H2O + H]+	C24H28O5	Shikimates and Phenylpropanoids	0.9008914828300476	Coumarins	0.8131911754608154	Simple coumarins	0.3384971022605896	Lignans, neolignans and related compounds	0.6181836724281311							Lignans, neolignans and related compounds	0.6181836724281311	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Lignans, neolignans and related compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	8566
1181_example_sirius_4405	C18H32O6	[M - H4O2 + H]+	C18H28O4	Polyketides	0.9812740683555603	Linear polyketides	0.8770357370376587	Open-chain polyketides	0.8230247497558594	Beta hydroxy acids and derivatives	0.517629861831665			Beta hydroxy acids and derivatives	0.517629861831665	Hydroxy acids and derivatives	0.2930738925933838	Organic acids and derivatives	0.9990944862365723	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	4405
1183_example_sirius_10498	C18H32O7	[M + H]+	C18H32O7	Fatty acids	0.9505318403244019	Fatty esters	0.9051525592803955	Wax monoesters	0.6748881936073303	Tricarboxylic acids and derivatives	0.7180899977684021			Tricarboxylic acids and derivatives	0.7180899977684021	Carboxylic acids and derivatives	0.9995192289352417	Organic acids and derivatives	0.9998666048049927	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	10498
