confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
101	1	1	1	7	0.8954656232593288	-0.7476461446273223	N/A	64.5808111956292	C14H30O8	[M + H3N + H]+	XPJRQAIZZQMSCM	InChI=1S/C14H30O8/c15-1-3-17-5-7-19-9-11-21-13-14-22-12-10-20-8-6-18-4-2-16/h15-16H,1-14H2	Epitope ID:161055	C(COCCOCCOCCOCCOCCOCCO)O	-2.0	79718	NORMAN:(NS00010523);HMDB:(61835);PubChem:(79718);CHEBI:(44748);Maconda:(CON00074);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;KEGG Mine	8674083946	344.22771	130.33519387357097	3811_example_sirius_1073	1073
102	1	6	1	10	0.8951871928409411	-50.180029594571025	N/A	22.39655189766036	C19H40O7S	[M + H]+	GLTCJAJTWUOWFS	InChI=1S/C19H40O7S/c1-2-3-4-5-6-7-8-9-10-11-12-13-23-14-15-24-16-17-25-18-19-26-27(20,21)22/h2-19H2,1H3,(H,20,21,22)	2-[2-(2-tridecoxyethoxy)ethoxy]ethyl hydrogen sulfate	CCCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)O	4.80000019	93089	PubChem:(93089);NORMAN:(NS00019462)	262146	413.25568	315.65250000000003	2090_example_sirius_9645	9645
103	1	1	1	6	0.8941266143499819	-7.724972437239786	N/A	13.07540155140249	C20H22O6	[M + H]+	AHSGHEXYEABOKT	InChI=1S/C20H22O6/c21-19(17-7-3-1-4-8-17)25-15-13-23-11-12-24-14-16-26-20(22)18-9-5-2-6-10-18/h1-10H,11-16H2	Benzoflex T 150	C1=CC=C(C=C1)C(=O)OCCOCCOCCOC(=O)C2=CC=CC=C2	2.95728087	67123	NORMAN:(NS00019399);PubChem class - food;PubChem:(67123)	134479874	359.14876	298.47	4989_example_sirius_9042	9042
104	1	2	1	5	0.8935503287246247	-105.96162922849656	N/A	18.490766623733037	C15H28O8	[M + K]+	LXZLWLTYJBHIOS	InChI=1S/C15H28O8/c1-2-9(7-17)10(3-5-16)4-6-22-15-14(21)13(20)12(19)11(8-18)23-15/h2,9-21H,1,3-8H2	null	C=CC(CO)C(CCO)CCOC1C(C(C(C(O1)CO)O)O)O	-1.60000002	38362108;38362112;38362117;38362122;45360302	COCONUT:(CNP0418821);PubChem:(38362108 38362112 38362117 38362122 45360302);SuperNatural:(SN00030198 SN00030197 SN00030196 SN00030199);ZINC bio:(ZINC31168419 ZINC31168423 ZINC31168427 ZINC31168431);additional;Training Set	3694594	375.14353	182.775	1909_example_sirius_3319	3319
105	1	1	1	1	0.8923763317772538	-26.43219103391616	N/A	21.418335556874396	C20H22O3	[M + H]+	XNEFYCZVKIDDMS	InChI=1S/C20H22O3/c1-20(2,3)16-9-5-14(6-10-16)18(21)13-19(22)15-7-11-17(23-4)12-8-15/h5-12H,13H2,1-4H3	Avobenzona	CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC	4.80000019	51040	SuperNatural:(SN00000072);ZINC bio:(ZINC00000973);additional;HSDB:(70356-09-1);MeSH:(51040);PubMed;NORMAN:(NS00002639);COCONUT:(CNP0248105);PubChem:(51040);CHEBI:(134751);PubChem class - safety and toxic;Training Set;PubChem class - drug	104620646	311.16443	326.10375	4485_example_sirius_10101	10101
106	1	1	1	2	0.8914674467226605	-24.56300183105236	N/A	50.8593851149788	C18H35NO2	[M + H]+	WFRLANWAASSSFV	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h7-8,20H,2-6,9-17H2,1H3,(H,19,21)	ACMC-20lypg	CCCCCCC=CCCCCCCCC(=O)NCCO	5.30000019	9835868;19606638;54428293	COCONUT:(CNP0346818);HMDB:(13648);PubChem:(9835868 19606638 54428293);CHEBI:(71465);ZINC bio:(ZINC59725637);additional;PubChem class - bio and metabolites;MeSH:(9835868);Training Set;PubMed	19423342	298.27438	335.12244873046876	4842_example_sirius_10323	10323
107	1	1	1	1	0.8886961696430937	-1.3247278559619171	N/A	26.505514989389464	C10H22O6	[M + H]+	JLFNLZLINWHATN	InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2	Pentaglycol	C(COCCOCCOCCOCCO)O	-1.70000005	62551;58325915	NORMAN:(NS00001002);PubChem:(62551 58325915);CHEBI:(39631);Maconda:(CON00072);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;Biocyc:(CPD-20410);KEGG Mine	8674610274	239.14888	336.79	4400_example_sirius_10359	10359
108	1	1	1	6	0.8876998655055259	-61.989393265373785	N/A	23.540944547436673	C19H40O7S	[M + H3N + H]+	GLTCJAJTWUOWFS	InChI=1S/C19H40O7S/c1-2-3-4-5-6-7-8-9-10-11-12-13-23-14-15-24-16-17-25-18-19-26-27(20,21)22/h2-19H2,1H3,(H,20,21,22)	2-[2-(2-tridecoxyethoxy)ethoxy]ethyl hydrogen sulfate	CCCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)O	4.80000019	93089	PubChem:(93089);NORMAN:(NS00019462)	262146	430.28377	339.59000000000003	4183_example_sirius_10496	10496
109	1	1	1	9	0.887614922839407	-100.42646716465173	N/A	32.67141533543948	C24H30O13	[M + H3N + H]+	REMPHHOBNSUTMY	InChI=1S/C24H30O13/c1-30-13-6-11(7-14(31-2)18(13)25)23(29)35-10-17-19(26)20(27)21(28)24(37-17)36-12-8-15(32-3)22(34-5)16(9-12)33-4/h6-9,17,19-21,24-28H,10H2,1-5H3	null	COC1=CC(=CC(=C1O)OC)C(=O)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)OC)OC)O)O)O	0.899999976	101664403	COCONUT:(CNP0170283);Natural Products:(UNPD157500);PubChem:(101664403);SuperNatural:(SN00311243)	3178498	544.20282	185.36822509765625	1943_example_sirius_3488	3488
110	1	1	1	1	0.8871519744684979	-3.4576526682499598	N/A	16.04897249900099	C14H15N	[M + H]+	BWLUMTFWVZZZND	InChI=1S/C14H15N/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10,15H,11-12H2	Bibenzylamine	C1=CC=C(C=C1)CNCC2=CC=CC=C2	3.12125683	7656;4457863;10921568;11820215;10465494;131667548;138396147	NORMAN:(NS00007138);COCONUT:(CNP0341946);PubChem class - food;PubChem:(7656 4457863 10921568 11820215 10465494 131667548 138396147);SuperNatural:(SN00119460);ZINC bio:(ZINC01504123);additional;MeSH:(7656);PubChem class - safety and toxic;Training Set;PubMed	205283398	198.12798	164.74946376742093	369_example_sirius_2417	2417
111	1	1	1	10	0.8871420538393399	-60.15230944902772	N/A	23.478539419013472	C9H7NO2S2	[M + H]+	ZZUQWNYNSKJLPI	InChI=1S/C9H7NO2S2/c11-8(12)5-13-9-10-6-3-1-2-4-7(6)14-9/h1-4H,5H2,(H,11,12)	(2-Benzothiazolylthio)AceticAcid	C1=CC=C2C(=C1)N=C(S2)SCC(=O)O	2.35171103	80525;5047342	NORMAN:(NS00022583);MeSH:(80525);PubChem class - safety and toxic;PubChem:(80525 5047342);PubMed	67371078	225.99935	218.29000000000002	1863_example_sirius_5256	5256
112	1	1	1	10	0.8836264902718286	-224.11493462869373	N/A	11.464482427966809	C26H37N5O2	[M + H]+	KORNTPPJEAJQIU	InChI=1S/C26H37N5O2/c1-5-11-30-17-19(25(32)31(26(33)27-6-2)13-8-12-29(3)4)14-21-20-9-7-10-22-24(20)18(16-28-22)15-23(21)30/h5,7,9-10,16,19,21,23,28H,1,6,8,11-15,17H2,2-4H3,(H,27,33)	Dostinex	CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C	3.4000001	2512;54746;6335305;9890045;20610888;46780146;54005640;58648981;69869152;69096504;71314471;76973150;126968469;129359801;129360041;134715722;139024142;137795330	HMDB:(14393);ZINC bio:(ZINC03800008 ZINC53230301);additional;MeSH:(54746);PubMed;NORMAN:(NS00001091);COCONUT:(CNP0074356);PubChem:(2512 54746 6335305 9890045 20610888 46780146 54005640 58648981 69869152 69096504 71314471 76973150 126968469 129359801 129360041 134715722 139024142 137795330);CHEBI:(3286 91795);PubChem class - bio and metabolites;KEGG:(C08187);PubChem class - safety and toxic;Training Set;PubChem class - drug	120349038	452.30118	380.95	419_example_sirius_12273	12273
113	1	1	1	1	0.8799404054842737	-1.8872634000747965	N/A	37.88442604337793	C12H25NO2	[M + H]+	LMVSBYPDMNAXPF	InChI=1S/C12H25NO2/c1-2-3-4-5-6-7-8-9-12(15)13-10-11-14/h14H,2-11H2,1H3,(H,13,15)	N-(2-Hydroxyethyl)decanamide	CCCCCCCCCC(=O)NCCO	2.9000001	111739	PubChem class - safety and toxic;PubChem:(111739);PubMed;CHEBI:(85301);PubChem class - bio and metabolites	83886178	216.19586	250.6875	3351_example_sirius_6955	6955
114	1	1	1	2	0.8794599896863409	-201.48703665928747	N/A	26.716641091177127	C23H29NO7	[M + H]+	OAIGZXXQYIJBLR	InChI=1S/C23H29NO7/c1-24(2,22-19(27)17(25)18(26)21(31-22)23(28)29)13-14-30-20(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17-22,25-27H,13-14H2,1-2H3/p+1	2-benzhydryloxyethyl-[(2R,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]-dimethylazanium	C[N+](C)(CCOC(C1=CC=CC=C1)C2=CC=CC=C2)C3C(C(C(C(O3)C(=O)O)O)O)O	1.39999998	178420;178421;53463053;53463054;131700541;131700542;131769988;139025165;139025166	PubChem:(178420 178421 53463053 53463054 131700541 131700542 131769988 139025165 139025166);HMDB:(60897)	10	432.20212	191.06059705366263	4832_example_sirius_3770	3770
115	1	1	1	1	0.8752525744286044	-6.543856265201475	N/A	60.108789507357216	C11H11NO3	[M + H]+	XGILAAMKEQUXLS	InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	bmse000409	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O	1.30389476	92904;676157;676158;9548603;6920148;6920149;139025994	HMDB:(671);ZINC bio:(ZINC00039098 ZINC00039099);additional;MeSH:(92904);Plantcyc:(INDOLE_LACTATE);PubMed;NORMAN:(NS00014853);COCONUT:(CNP0082919 CNP0416375);Natural Products:(UNPD31711 UNPD35260);PubChem:(92904 676157 676158 9548603 6920148 6920149 139025994);YMDB Mine;CHEBI:(55528 17282 55529 24813);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C22006 C02043);PubChem class - safety and toxic;Training Set;Biocyc:(INDOLE_LACTATE CPD-21492)	51626568046	206.08157	163.30148164890707	2764_example_sirius_2401	2401
116	1	1	1	1	0.8728748864733077	-1.2267850753909348	N/A	26.396272149437948	C12H16N2O4	[M + H]+	PPQRSMGDOHLTBE	InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)	Serinylphenylalanine	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N	-0.512544334	7009597;7009598;21285384	COCONUT:(CNP0347082);HMDB:(29046);PubChem:(7009597 7009598 21285384);CHEBI:(71029);ZINC bio:(ZINC02384818);additional;Training Set;PubMed;Biocyc:(CPD-20388)	2648170	253.11811	47.9884375	5362_example_sirius_353	353
117	1	1	1	1	0.8723077932296923	-1.475016245532485	N/A	8.475628805440696	C18H39N	[M + H]+	REYJJPSVUYRZGE	InChI=1S/C18H39N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-19H2,1H3	Amine AB	CCCCCCCCCCCCCCCCCCN	6.82540083	15793;3956611;88193345;88306490;101893967	HMDB:(29586);PubChem class - food;additional;HSDB:(124-30-1);MeSH:(15793);PubMed;NORMAN:(NS00009570);COCONUT:(CNP0122357);PubChem:(15793 3956611 88193345 88306490 101893967);CHEBI:(63866);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810938990	270.31553	313.72	4934_example_sirius_9519	9519
118	1	1	1	1	0.871115617041311	-113.06730968419376	N/A	45.60280411327351	C18H19NO3	[M + H]+	CUTSGEORQNCXRC	InChI=1S/C18H19NO3/c20-18(19-11-5-6-12-19)8-4-2-1-3-7-15-9-10-16-17(13-15)22-14-21-16/h1-4,7-10,13H,5-6,11-12,14H2	(2E,4E,6E)-7-(1,3-benzodioxol-5-yl)-1-pyrrolidin-1-ylhepta-2,4,6-trien-1-one	C1CCN(C1)C(=O)C=CC=CC=CC2=CC3=C(C=C2)OCO3	3.37980318	11781469	COCONUT:(CNP0268272);Natural Products:(UNPD14174);PubChem:(11781469);SuperNatural:(SN00299488)	3178498	298.14394	281.18	5229_example_sirius_8441	8441
119	1	1	1	10	0.8662447571638733	-30.98650768153089	N/A	59.890960134738556	C20H34O7	[M + H]+	VIHRKOVEWCGJQP	InChI=1S/C20H34O7/c1-11(21)9-15-5-8-18(26-15)14(4)20(24)25-12(2)10-16-6-7-17(27-16)13(3)19(22)23/h11-18,21H,5-10H2,1-4H3,(H,22,23)	null	CC(CC1CCC(O1)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O)O	2.5	15297885;23815283;51693142;51693144;51693146;51693148;98430233;124870460;124870462;124870466	COCONUT:(CNP0061473 CNP0347936);PubChem:(15297885 23815283 51693142 51693144 51693146 51693148 98430233 124870460 124870462 124870466);SuperNatural:(SN00032937 SN00036970 SN00032935 SN00036968 SN00032938 SN00036969 SN00032936 SN00036967);ZINC bio:(ZINC14614276 ZINC14614277 ZINC14614278 ZINC14614279 ZINC35456107 ZINC35456112 ZINC35456118 ZINC35456123);additional;Training Set	3694594	387.2371	279.8745294982195	5544_example_sirius_8355	8355
120	1	1	1	3	0.8662244119791229	-7.40878170686107	N/A	14.144287220473469	C13H16N2O5	[M + H]+	HWMGTNOVUDIKRE	InChI=1S/C13H16N2O5/c14-9(6-8-4-2-1-3-5-8)12(18)15-10(13(19)20)7-11(16)17/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)	phenylalanylaspartic acid	C1=CC=C(C=C1)CC(C(=O)NC(CC(=O)O)C(=O)O)N	-0.419119209	335051;6992642;6992643;14080796;14080797;81644961;81645124;92147094	COCONUT:(CNP0403640);HMDB:(28991);PubChem:(335051 6992642 6992643 14080796 14080797 81644961 81645124 92147094);CHEBI:(73631);additional;Training Set;PubMed	2637930	281.11336	60.455	5609_example_sirius_464	464
121	1	1	2	8	0.8658594759492824	-1.1161202114070745	N/A	67.10830022418524	C21H42O4	[M + H]+	VBICKXHEKHSIBG	InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3	Sandin EU	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	6.46426201	24699;15560610;15560611;71752241;71752242;88344442	HMDB:(11131);PubChem class - food;SuperNatural:(SN00261633 SN00355359);ZINC bio:(ZINC08214395 ZINC32839026);additional;MeSH:(24699);Plantcyc:(CPD-16717);PubMed;NORMAN:(NS00006688);COCONUT:(CNP0209220);KNApSAcK:(30409);Natural Products:(UNPD144227 UNPD118569);PubChem:(24699 15560610 15560611 71752241 71752242 88344442);YMDB Mine;CHEBI:(75553 75557 75555 75550);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-15693 CPD3IU-1679 CPD3IU-24 CPD3IU-17 CPD3IU-10 CPD3IU-481 CPD-10575 CPD-16717 CPD3IU-818 CPD3IU-333 CPD3IU-331 CPD3IU-14 CPD3IU-1582 2-AMINO-3-CARBOXYMUCONATE_SEMIALDEHYDE CPD-8119 CPD3IU-192 CPD3IU-329 CPD3IU-478 A-3-OXO-ACYL-COA CPD3IU-11 CPD3IU-56 CPD3IU-21 CPD-11657 CPD3IU-22 CPD3IU-18 CPD3IU-7 CPD3IU-13 CPD3IU-189 CPD3IU-2244 CPD3IU-34 CPD-12200 CPD3IU-3 CPD3IU-484 LACTOSE CPD3IU-12 CPD3IU-1605 CPD3IU-482 CPD3IU-23 CPD3IU-26 D-GALACTOSAMINE-6-PHOSPHATE CPD3IU-20 CPD3IU-4 CPD0-2224 CPD3IU-142 CPD3IU-251 CPD3IU-15 CPD3IU-16 CPD3IU-6 CPD3IU-0 CPD3IU-64 2-DEOXYRIBOSE CPD3IU-25 CPD3IU-300 572428-ERGOSTATRIENOL CPD3IU-1524 3-DEHYDRO-ALPHA-GLUCOSE);KEGG Mine	60351768702	359.31584	413.616488971457	1329_example_sirius_13575	13575
122	1	1	1	1	0.8640219796316825	-3.0821003553543367	N/A	6.287708068806343	C16H35N	[M + H]+	FJLUATLTXUNBOT	InChI=1S/C16H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h2-17H2,1H3	Alamine 6	CCCCCCCCCCCCCCCCN	5.92697525	8926;3701362;117668646	NORMAN:(NS00013449);PubChem:(8926 3701362 117668646);YMDB Mine;additional;MeSH:(8926);PubChem class - safety and toxic;PubMed;KEGG Mine	43017568326	242.28425	278.695	425_example_sirius_8332	8332
123	1	1	1	10	0.8639579717028233	-224.44680375937506	N/A	11.259581219415114	C13H25N7O5	[M + H]+	IKFZXRLDMYWNBU	InChI=1S/C13H25N7O5/c14-7(3-4-9(15)21)11(23)19-6-10(22)20-8(12(24)25)2-1-5-18-13(16)17/h7-8H,1-6,14H2,(H2,15,21)(H,19,23)(H,20,22)(H,24,25)(H4,16,17,18)	(2S)-5-(diaminomethylideneamino)-2-[[2-[[(2S)-2,5-diamino-5-oxopentanoyl]amino]acetyl]amino]pentanoic acid	C(CC(C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)N)CN=C(N)N	-6.30000019	11855642;18220639	PubChem:(11855642 18220639);COCONUT	2097154	360.20106	30.6	177_example_sirius_132	132
124	1	1	1	10	0.8600939805175337	-35.79241004003849	N/A	57.296394164517395	C20H34O7	[M + H]+	VIHRKOVEWCGJQP	InChI=1S/C20H34O7/c1-11(21)9-15-5-8-18(26-15)14(4)20(24)25-12(2)10-16-6-7-17(27-16)13(3)19(22)23/h11-18,21H,5-10H2,1-4H3,(H,22,23)	null	CC(CC1CCC(O1)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O)O	2.5	15297885;23815283;51693142;51693144;51693146;51693148;98430233;124870460;124870462;124870466	COCONUT:(CNP0061473 CNP0347936);PubChem:(15297885 23815283 51693142 51693144 51693146 51693148 98430233 124870460 124870462 124870466);SuperNatural:(SN00032937 SN00036970 SN00032935 SN00036968 SN00032938 SN00036969 SN00032936 SN00036967);ZINC bio:(ZINC14614276 ZINC14614277 ZINC14614278 ZINC14614279 ZINC35456107 ZINC35456112 ZINC35456118 ZINC35456123);additional;Training Set	3694594	387.23769	279.67999999999995	2364_example_sirius_8173	8173
125	1	5	1	5	0.8588320470095496	-98.65883939431217	N/A	7.49955345391984	C25H39NO3	[M + Na]+	OIDVFUQQVKYQTG	InChI=1S/C25H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-20-24(27)26-23(25(28)29)21-22-18-15-14-16-19-22/h7-8,14-16,18-19,23H,2-6,9-13,17,20-21H2,1H3,(H,26,27)(H,28,29)	null	CCCCCCC=CCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O	7.5	89825075;137955116	COCONUT:(CNP0168970);Training Set;PubChem:(89825075 137955116);additional	2637826	424.28038	212.75	3037_example_sirius_4931	4931
126	1	1	1	1	0.858103989819905	-3.207315346417101	N/A	7.089879285080084	C16H35N	[M + H]+	FJLUATLTXUNBOT	InChI=1S/C16H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h2-17H2,1H3	Alamine 6	CCCCCCCCCCCCCCCCN	5.92697525	8926;3701362;117668646	NORMAN:(NS00013449);PubChem:(8926 3701362 117668646);YMDB Mine;additional;MeSH:(8926);PubChem class - safety and toxic;PubMed;KEGG Mine	43017568326	242.28413	298.231875	2626_example_sirius_9036	9036
127	1	1	1	2	0.8575580533256185	-148.7839867062562	N/A	23.02459180919835	C13H25N3O6	[M + H]+	ILDSIMPXNFWKLH	InChI=1S/C13H25N3O6/c1-6(2)4-8(14)11(19)16-10(7(3)18)12(20)15-9(5-17)13(21)22/h6-10,17-18H,4-5,14H2,1-3H3,(H,15,20)(H,16,19)(H,21,22)	L-leucyl-L-threonyl-L-serine	CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)O)N	-1.75051928	18222268;25253315	PubChem:(18222268 25253315);CHEBI:(73575)	34	320.18181	118.1125	2159_example_sirius_773	773
128	1	1	1	2	0.8556905580057766	-3.0572319559772736	N/A	58.02981352168493	C12H16N2O4	[M + H]+	PPQRSMGDOHLTBE	InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)	Serinylphenylalanine	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N	-0.512544334	7009597;7009598;21285384	COCONUT:(CNP0347082);HMDB:(29046);PubChem:(7009597 7009598 21285384);CHEBI:(71029);ZINC bio:(ZINC02384818);additional;Training Set;PubMed;Biocyc:(CPD-20388)	2648170	253.11816	40.03796569824219	810_example_sirius_307	307
129	1	1	1	2	0.8549262177764497	-8.95161500747289	N/A	17.300741143252772	C15H32O6	[M + H]+	AQRQHYITOOVBTO	InChI=1S/C15H32O6/c1-11(17)7-18-13(3)9-20-15(5)10-21-14(4)8-19-12(2)6-16/h11-17H,6-10H2,1-5H3	Pentapropyleneglycol (6CI,8CI)	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O	1.14073873	9836244	NORMAN:(NS00017694);COCONUT:(CNP0223353);PubChem:(9836244);Maconda:(CON00097);additional;Training Set	2900994	309.22668	183.8282421875	50_example_sirius_3359	3359
130	1	1	1	6	0.8544104532216564	-77.94012791916542	N/A	63.88595255233956	C15H21NO7	[M + H]+	FAVRCIXPIVJIPN	InChI=1S/C15H21NO7/c17-7-11-12(18)13(19)15(22,23-11)8-16-10(14(20)21)6-9-4-2-1-3-5-9/h1-5,10-13,16-19,22H,6-8H2,(H,20,21)	null	C1=CC=C(C=C1)CC(C(=O)O)NCC2(C(C(C(O2)CO)O)O)O	-2.70000005	10471647;85152457;101039148	COCONUT:(CNP0288003);HMDB:(37846);PubChem:(10471647 85152457 101039148);CHEBI:(136561);PubChem class - bio and metabolites;Training Set	18890794	328.13914	42.080147094726556	1725_example_sirius_269	269
131	1	1	1	3	0.8539559575441473	-12.154114105313386	N/A	10.729578030735963	C12H10OS	[M + H]+	JJHHIJFTHRNPIK	InChI=1S/C12H10OS/c13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H	Phenyl sulfoxide	C1=CC=C(C=C1)S(=O)C2=CC=CC=C2	2.77714682	13679;12219884;71309032;101840944	NORMAN:(NS00014383);COCONUT;PubChem:(13679 12219884 71309032 101840944);ZINC bio:(ZINC00013563);additional;MeSH:(13679);PubChem class - safety and toxic;PubMed;Biocyc:(CPD0-2089)	70002758	203.05274	223.48223597279974	5902_example_sirius_5548	5548
132	1	1	1	1	0.8525561119947941	-53.62491444550121	N/A	50.64023537845311	C18H24O2	[M + H]+	PGMHPYRIXBRRQD	InChI=1S/C18H24O2/c1-10-9-20-16(19)13-8-15-14(7-12(10)13)17(3,4)11(2)18(15,5)6/h7-8,10-11H,9H2,1-6H3	null	CC1COC(=O)C2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	5.0	69131857	NORMAN:(NS00000303);COCONUT:(CNP0347348);PubChem:(69131857);CHEBI:(83519);additional;Training Set	2900002	273.18484	338.7497154909372	4686_example_sirius_10443	10443
133	1	1	1	1	0.851606110617563	-1.2561961039600094	N/A	31.43643347056657	C10H22O6	[M + H3N + H]+	JLFNLZLINWHATN	InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2	Pentaglycol	C(COCCOCCOCCOCCO)O	-1.70000005	62551;58325915	NORMAN:(NS00001002);PubChem:(62551 58325915);CHEBI:(39631);Maconda:(CON00072);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;Biocyc:(CPD-20410);KEGG Mine	8674610274	256.17537	51.1741796875	4438_example_sirius_378	378
134	1	1	1	10	0.8508714022382187	-16.31166331514276	N/A	62.68124293238959	C28H36O13	[M + H3N + H]+	WEKCEGQSIIQPAQ	InChI=1S/C28H36O13/c1-34-16-5-12(6-17(35-2)21(16)30)25-14-10-39-26(15(14)11-38-25)13-7-18(36-3)27(19(8-13)37-4)41-28-24(33)23(32)22(31)20(9-29)40-28/h5-8,14-15,20,22-26,28-33H,9-11H2,1-4H3	Acanthoside B	COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC5C(C(C(C(O5)CO)O)O)O)OC	0.400000006	443024;4486984;5318072;13893577;10325887;11966055;45027870;45482321;69086668;101701119;101423838;124708078;134134621;138114801;137658617;137704766	HMDB:(38261);SuperNatural:(SN00036261 SN00371829 SN00269411 SN00162780 SN00230038 SN00325147 SN00260414 SN00261064 SN00343146 SN00373893);ZINC bio:(ZINC04098934);additional;MeSH:(443024 4486984 45482321 101701119 137704766);PubMed;COCONUT:(CNP0211640);KNApSAcK:(2632);Natural Products:(UNPD86774 UNPD68844 UNPD105147 UNPD83375 UNPD175047 UNPD27609 UNPD63288 UNPD24109 UNPD74711);PubChem:(443024 4486984 5318072 13893577 10325887 11966055 45027870 45482321 69086668 101701119 101423838 124708078 134134621 138114801 137658617 137704766);CHEBI:(28603);PubChem class - bio and metabolites;KEGG:(C10890);Training Set	20504958	598.24964	174.41788299872542	3369_example_sirius_2921	2921
135	1	1	1	1	0.8506257455761354	-3.923338875354892	N/A	63.361038522830206	C8H14O4	[M + H]+	UDSFAEKRVUSQDD	InChI=1S/C8H14O4/c1-11-7(9)5-3-4-6-8(10)12-2/h3-6H2,1-2H3	Dimethyladipate	COC(=O)CCCCC(=O)OC	1.18552208	12329;12409295;12409296;12409300;59142279;88192645	HMDB:(41606);PubChem class - food;SuperNatural:(SN00002541);ZINC bio:(ZINC01712794);additional;HSDB:(627-93-0);MeSH:(12329);PubMed;NORMAN:(NS00004584);COCONUT:(CNP0317209);Natural Products:(UNPD75867);PubChem:(12329 12409295 12409296 12409300 59142279 88192645);CHEBI:(34715);PubChem class - bio and metabolites;KEGG:(C14570);PubChem class - safety and toxic;Training Set	222094190	175.09662	189.75	49_example_sirius_3727	3727
136	1	1	1	1	0.8462996644227373	-1.0184804119804682	N/A	45.80389085347115	C8H18O5	[M + H]+	UWHCKJMYHZGTIT	InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2	Tetraglycol	C(COCCOCCOCCO)O	-1.60000002	8200;24806090;100996607	HMDB:(94708);PubChem class - food;SuperNatural:(SN00322133);Maconda:(CON00071);ZINC bio:(ZINC01591820);additional;HSDB:(112-60-7);MeSH:(8200);PubMed;NORMAN:(NS00009833);COCONUT:(CNP0180147);Natural Products:(UNPD121889);PubChem:(8200 24806090 100996607);CHEBI:(44920);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8812029550	195.12275	31.578614190391548	3517_example_sirius_157	157
